Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Prime Mover,Unit Code,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Status,Energy Source 1,Energy Source 2,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year
17833,City Utilities of Springfield - (MO),2161,James River Power Station,MO,Greene,5,ST,,105.0,97.0,97.0,OP,SUB,NG,5,1970, , 
924,"Associated Electric Coop, Inc",2167,New Madrid,MO,New Madrid,1,ST,,650.0,575.0,594.0,OP,SUB,,10,1972, , 
924,"Associated Electric Coop, Inc",2167,New Madrid,MO,New Madrid,2,ST,,650.0,579.0,599.0,OP,SUB,,6,1977, , 
924,"Associated Electric Coop, Inc",2168,Thomas Hill,MO,Randolph,1,ST,,171.7,166.0,165.0,OP,SUB,,12,1966, , 
924,"Associated Electric Coop, Inc",2168,Thomas Hill,MO,Randolph,2,ST,,272.0,273.0,279.0,OP,SUB,,3,1969, , 
924,"Associated Electric Coop, Inc",2168,Thomas Hill,MO,Randolph,3,ST,,738.0,694.0,714.0,OP,SUB,,5,1982, , 
3242,Central Electric Power Coop - (MO),2169,Chamois,MO,Osage,1,ST,,15.0,16.0,17.0,OS,BIT,,12,1953, , 
3242,Central Electric Power Coop - (MO),2169,Chamois,MO,Osage,2,ST,,44.0,47.0,50.0,OS,SUB,BIT,11,1960, , 
9231,City of Independence - (MO),2171,Missouri City,MO,Clay,1,ST,,23.0,19.0,19.0,OP,BIT,DFO,6,1954,1,2016
9231,City of Independence - (MO),2171,Missouri City,MO,Clay,2,ST,,23.0,19.0,19.0,OP,BIT,DFO,6,1954,1,2016
15298,Talen Montana LLC,2187,J E Corette Plant,MT,Yellowstone,1,ST,,172.8,130.0,130.0,OP,SUB,NG,6,1968,3,2015
6779,City of Fremont - (NE),2240,Lon Wright,NE,Dodge,6,ST,,16.5,15.0,15.0,OP,SUB,NG,8,1957, , 
6779,City of Fremont - (NE),2240,Lon Wright,NE,Dodge,7,ST,,22.0,20.0,20.0,OP,SUB,NG,8,1963, , 
6779,City of Fremont - (NE),2240,Lon Wright,NE,Dodge,8,ST,,91.5,85.0,85.0,OP,SUB,NG,1,1977, , 
13337,Nebraska Public Power District,2277,Sheldon,NE,Lancaster,1,ST,,108.8,100.0,100.0,OP,SUB,,1,1961, , 
13337,Nebraska Public Power District,2277,Sheldon,NE,Lancaster,2,ST,,119.9,115.0,115.0,OP,SUB,,1,1965, , 
14127,Omaha Public Power District,2291,North Omaha,NE,Douglas,1,ST,,73.5,82.3,55.8,OP,SUB,NG,7,1954, , 
14127,Omaha Public Power District,2291,North Omaha,NE,Douglas,2,ST,,108.8,108.8,95.1,OP,SUB,NG,4,1957, , 
14127,Omaha Public Power District,2291,North Omaha,NE,Douglas,3,ST,,108.8,104.4,95.1,OP,SUB,NG,4,1959, , 
14127,Omaha Public Power District,2291,North Omaha,NE,Douglas,4,ST,,136.0,129.3,115.0,OP,SUB,NG,3,1963, , 
14127,Omaha Public Power District,2291,North Omaha,NE,Douglas,5,ST,,217.6,216.7,173.4,OP,SUB,NG,5,1968, , 
13407,Nevada Power Co,2324,Reid Gardner,NV,Clark,4,ST,,294.8,257.0,255.0,OP,BIT,SUB,7,1983,12,2017
15472,Public Service Co of NH,2364,Merrimack,NH,Merrimack,1,ST,,113.6,108.0,108.0,OP,BIT,,12,1960, , 
15472,Public Service Co of NH,2364,Merrimack,NH,Merrimack,2,ST,,345.6,330.5,330.0,OP,BIT,,5,1968, , 
15472,Public Service Co of NH,2367,Schiller,NH,Rockingham,4,ST,,50.0,47.5,48.0,OP,BIT,RFO,10,1952, , 
15472,Public Service Co of NH,2367,Schiller,NH,Rockingham,6,ST,,50.0,47.9,48.6,OP,BIT,RFO,7,1957, , 
55768,RC Cape May Holdings LLC,2378,B L England,NJ,Cape May,2,ST,,163.2,155.0,155.0,OP,BIT,SUB,11,1964, , 
15147,PSEG Fossil LLC,2403,PSEG Hudson Generating Station,NJ,Hudson,2,ST,,659.7,620.0,620.0,OP,BIT,NG,12,1968, , 
15147,PSEG Fossil LLC,2408,PSEG Mercer Generating Station,NJ,Mercer,1,ST,,326.4,316.0,316.0,OP,BIT,NG,12,1960, , 
15147,PSEG Fossil LLC,2408,PSEG Mercer Generating Station,NJ,Mercer,2,ST,,326.4,316.0,316.0,OP,BIT,NG,6,1961, , 
803,Arizona Public Service Co,2442,Four Corners,NM,San Juan,4,ST,,818.1,770.0,770.0,OP,BIT,SUB,7,1969, , 
803,Arizona Public Service Co,2442,Four Corners,NM,San Juan,5,ST,,818.1,770.0,770.0,OP,BIT,SUB,7,1970, , 
15473,Public Service Co of NM,2451,San Juan,NM,San Juan,1,ST,,369.0,340.0,340.0,OP,BIT,DFO,12,1976, , 
15473,Public Service Co of NM,2451,San Juan,NM,San Juan,2,ST,,369.0,340.0,340.0,OP,BIT,DFO,11,1973,12,2017
15473,Public Service Co of NM,2451,San Juan,NM,San Juan,3,ST,,555.0,497.0,497.0,OP,BIT,DFO,12,1979,12,2017
15473,Public Service Co of NM,2451,San Juan,NM,San Juan,4,ST,,555.0,507.0,507.0,OP,BIT,DFO,4,1982, , 
58971,Danskammer Energy,2480,Danskammer Generating Station,NY,Orange,3,ST,,147.1,137.5,137.5,OP,BIT,NG,10,1959, , 
58971,Danskammer Energy,2480,Danskammer Generating Station,NY,Orange,4,ST,,239.4,232.0,224.5,OP,BIT,NG,9,1967, , 
25,Greenidge Generation Holdings LLC,2527,Greenidge Generation LLC,NY,Yates,4,ST,,112.5,107.5,106.3,OP,BIT,WDS,12,1953, , 
22125,"Cayuga Operating Company, LLC",2535,Cayuga Operating Company,NY,Tompkins,1,ST,,155.3,153.3,152.3,OP,BIT,DFO,9,1955, , 
22125,"Cayuga Operating Company, LLC",2535,Cayuga Operating Company,NY,Tompkins,2,ST,,167.2,153.2,156.8,OP,BIT,DFO,10,1958, , 
13168,NRG Huntley Operations Inc,2549,C R Huntley Generating Station,NY,Erie,67,ST,,200.0,190.0,190.0,OP,SUB,BIT,10,1957, , 
13168,NRG Huntley Operations Inc,2549,C R Huntley Generating Station,NY,Erie,S68,ST,,200.0,190.0,190.0,OP,SUB,BIT,11,1958, , 
13579,Dunkirk Power LLC,2554,Dunkirk Generating Plant,NY,Chautauqua,1,ST,,96.0,75.0,75.0,OS,SUB,BIT,11,1950, , 
13579,Dunkirk Power LLC,2554,Dunkirk Generating Plant,NY,Chautauqua,2,ST,,96.0,75.0,75.0,OP,SUB,BIT,12,1950, , 
13579,Dunkirk Power LLC,2554,Dunkirk Generating Plant,NY,Chautauqua,3,ST,,217.6,185.0,185.0,OS,SUB,BIT,9,1959, , 
13579,Dunkirk Power LLC,2554,Dunkirk Generating Plant,NY,Chautauqua,ST4,ST,,217.6,185.0,185.0,OS,SUB,BIT,8,1960, , 
3046,Duke Energy Progress - (NC),2706,Asheville,NC,Buncombe,1,ST,,206.6,191.0,192.0,OP,BIT,,5,1964,11,2019
3046,Duke Energy Progress - (NC),2706,Asheville,NC,Buncombe,2,ST,,207.0,185.0,187.0,OP,BIT,,5,1971,11,2019
3046,Duke Energy Progress - (NC),2712,Roxboro,NC,Person,1,ST,,410.8,379.0,380.0,OP,BIT,,5,1966, , 
3046,Duke Energy Progress - (NC),2712,Roxboro,NC,Person,2,ST,,657.0,671.0,673.0,OP,BIT,,5,1968, , 
3046,Duke Energy Progress - (NC),2712,Roxboro,NC,Person,3,ST,,745.2,691.0,698.0,OP,BIT,,7,1973, , 
3046,Duke Energy Progress - (NC),2712,Roxboro,NC,Person,4,ST,,745.2,698.0,711.0,OP,BIT,,9,1980, , 
5416,"Duke Energy Carolinas, LLC",2718,G G Allen,NC,Gaston,1,ST,,165.0,162.0,167.0,OP,BIT,,6,1957, , 
5416,"Duke Energy Carolinas, LLC",2718,G G Allen,NC,Gaston,2,ST,,165.0,162.0,167.0,OP,BIT,,11,1957, , 
5416,"Duke Energy Carolinas, LLC",2718,G G Allen,NC,Gaston,3,ST,,275.0,261.0,270.0,OP,BIT,,10,1959, , 
5416,"Duke Energy Carolinas, LLC",2718,G G Allen,NC,Gaston,4,ST,,275.0,276.0,282.0,OP,BIT,,10,1960, , 
5416,"Duke Energy Carolinas, LLC",2718,G G Allen,NC,Gaston,5,ST,,275.0,266.0,275.0,OP,BIT,,7,1961, , 
5416,"Duke Energy Carolinas, LLC",2721,James E. Rogers Energy Complex,NC,Cleveland,5,ST,,570.9,552.0,556.0,OP,BIT,,6,1972, , 
5416,"Duke Energy Carolinas, LLC",2721,James E. Rogers Energy Complex,NC,Cleveland,6,ST,,909.5,844.0,844.0,OP,BIT,SUB,12,2012, , 
5416,"Duke Energy Carolinas, LLC",2727,Marshall (NC),NC,Catawba,1,ST,,350.0,380.0,380.0,OP,BIT,,3,1965, , 
5416,"Duke Energy Carolinas, LLC",2727,Marshall (NC),NC,Catawba,2,ST,,350.0,380.0,380.0,OP,BIT,,4,1966, , 
5416,"Duke Energy Carolinas, LLC",2727,Marshall (NC),NC,Catawba,3,ST,,648.0,658.0,658.0,OP,BIT,,5,1969, , 
5416,"Duke Energy Carolinas, LLC",2727,Marshall (NC),NC,Catawba,4,ST,,648.0,660.0,660.0,OP,BIT,,5,1970, , 
12199,Montana-Dakota Utilities Co,2790,R M Heskett,ND,Morton,1,ST,,40.0,29.5,29.5,OP,LIG,SUB,11,1954, , 
12199,Montana-Dakota Utilities Co,2790,R M Heskett,ND,Morton,2,ST,,75.0,74.8,74.8,OP,LIG,SUB,11,1963, , 
1307,Basin Electric Power Coop,2817,Leland Olds,ND,Mercer,1,ST,,216.0,222.0,222.0,OP,LIG,SUB,1,1966, , 
1307,Basin Electric Power Coop,2817,Leland Olds,ND,Mercer,2,ST,,440.0,445.0,445.0,OP,LIG,SUB,12,1975, , 
12658,"Minnkota Power Coop, Inc",2823,Milton R Young,ND,Oliver,1,ST,,257.0,237.0,237.0,OP,LIG,,10,1970, , 
12658,"Minnkota Power Coop, Inc",2823,Milton R Young,ND,Oliver,2,ST,,477.0,447.0,455.0,OP,LIG,,4,1977, , 
7570,Great River Energy,2824,Stanton,ND,Mercer,1,ST,,190.2,188.5,188.5,OP,SUB,LIG,4,1967, , 
58620,AEP Generation Resources Inc,2828,Cardinal,OH,Jefferson,1,ST,,615.2,580.0,580.0,OP,BIT,,2,1967, , 
58620,AEP Generation Resources Inc,2828,Cardinal,OH,Jefferson,2,ST,,615.2,590.0,590.0,OP,BIT,,7,1967, , 
58620,AEP Generation Resources Inc,2828,Cardinal,OH,Jefferson,3,ST,,650.0,630.0,630.0,OP,BIT,,9,1977, , 
3542,Duke Energy Ohio Inc,2832,Miami Fort,OH,Hamilton,6,ST,,163.2,163.0,163.0,OP,BIT,,11,1960,6,2015
3542,Duke Energy Ohio Inc,2832,Miami Fort,OH,Hamilton,7,ST,,557.1,510.0,510.0,OP,BIT,,5,1975, , 
3542,Duke Energy Ohio Inc,2832,Miami Fort,OH,Hamilton,8,ST,,557.7,510.0,510.0,OP,BIT,,2,1978, , 
6526,FirstEnergy Generation Corp,2835,FirstEnergy Ashtabula,OH,Ashtabula,5,ST,,256.0,244.0,244.0,OP,SUB,BIT,12,1958,4,2015
14165,NRG Power Midwest LP,2836,Avon Lake,OH,Lorain,7,ST,,86.0,70.0,70.0,OP,BIT,DFO,1,1949, , 
14165,NRG Power Midwest LP,2836,Avon Lake,OH,Lorain,9,ST,,680.0,640.0,640.0,OP,BIT,DFO,1,1970, , 
6526,FirstEnergy Generation Corp,2837,FirstEnergy Eastlake,OH,Lake,1,ST,,123.0,132.0,132.0,OP,SUB,BIT,9,1953,4,2015
6526,FirstEnergy Generation Corp,2837,FirstEnergy Eastlake,OH,Lake,2,ST,,123.0,132.0,132.0,OP,SUB,BIT,12,1953,4,2015
6526,FirstEnergy Generation Corp,2837,FirstEnergy Eastlake,OH,Lake,3,ST,,123.0,132.0,132.0,OP,SUB,BIT,8,1954,4,2015
6526,FirstEnergy Generation Corp,2838,FirstEnergy Lake Shore,OH,Cuyahoga,18,ST,,256.0,245.0,245.0,OP,SUB,,6,1962,4,2015
58620,AEP Generation Resources Inc,2840,Conesville,OH,Coshocton,4,ST,,841.5,780.0,780.0,OP,BIT,,6,1973, , 
58620,AEP Generation Resources Inc,2840,Conesville,OH,Coshocton,5,ST,,443.9,375.0,375.0,OP,BIT,,11,1976, , 
58620,AEP Generation Resources Inc,2840,Conesville,OH,Coshocton,6,ST,,443.9,375.0,375.0,OP,BIT,,6,1978, , 
58620,AEP Generation Resources Inc,2843,Picway,OH,Pickaway,5,ST,,106.2,95.0,100.0,OP,BIT,,11,1955,6,2015
4922,Dayton Power & Light Co,2848,O H Hutchings,OH,Montgomery,1,ST,,69.0,58.0,59.0,OS,BIT,NG,7,1948,6,2015
4922,Dayton Power & Light Co,2848,O H Hutchings,OH,Montgomery,2,ST,,69.0,55.0,56.0,OS,BIT,NG,3,1949,6,2015
4922,Dayton Power & Light Co,2848,O H Hutchings,OH,Montgomery,3,ST,,69.0,63.0,64.0,OS,BIT,NG,12,1950,6,2015
4922,Dayton Power & Light Co,2848,O H Hutchings,OH,Montgomery,5,ST,,69.0,63.0,64.0,OS,BIT,NG,11,1952,6,2015
4922,Dayton Power & Light Co,2848,O H Hutchings,OH,Montgomery,6,ST,,69.0,63.0,64.0,OS,BIT,NG,8,1953,6,2015
4922,Dayton Power & Light Co,2850,J M Stuart,OH,Adams,1,ST,,610.2,577.0,577.0,OP,BIT,,5,1971, , 
4922,Dayton Power & Light Co,2850,J M Stuart,OH,Adams,2,ST,,610.2,577.0,577.0,OP,BIT,,10,1970, , 
4922,Dayton Power & Light Co,2850,J M Stuart,OH,Adams,3,ST,,610.2,577.0,577.0,OP,BIT,,5,1972, , 
4922,Dayton Power & Light Co,2850,J M Stuart,OH,Adams,4,ST,,610.2,577.0,577.0,OP,BIT,,6,1974, , 
6526,FirstEnergy Generation Corp,2866,FirstEnergy W H Sammis,OH,Jefferson,1,ST,,190.4,180.0,180.0,OP,BIT,SUB,8,1959, , 
6526,FirstEnergy Generation Corp,2866,FirstEnergy W H Sammis,OH,Jefferson,2,ST,,190.4,180.0,180.0,OP,BIT,SUB,7,1960, , 
6526,FirstEnergy Generation Corp,2866,FirstEnergy W H Sammis,OH,Jefferson,3,ST,,190.4,180.0,180.0,OP,BIT,SUB,7,1961, , 
6526,FirstEnergy Generation Corp,2866,FirstEnergy W H Sammis,OH,Jefferson,4,ST,,190.4,180.0,180.0,OP,BIT,SUB,11,1962, , 
6526,FirstEnergy Generation Corp,2866,FirstEnergy W H Sammis,OH,Jefferson,5,ST,,334.0,290.0,290.0,OP,BIT,SUB,12,1967, , 
6526,FirstEnergy Generation Corp,2866,FirstEnergy W H Sammis,OH,Jefferson,6,ST,,680.0,600.0,600.0,OP,BIT,SUB,4,1969, , 
6526,FirstEnergy Generation Corp,2866,FirstEnergy W H Sammis,OH,Jefferson,7,ST,,680.0,600.0,600.0,OP,BIT,SUB,9,1971, , 
58620,AEP Generation Resources Inc,2872,Muskingum River,OH,Washington,1,ST,,219.6,190.0,205.0,OP,BIT,DFO,12,1953,6,2015
58620,AEP Generation Resources Inc,2872,Muskingum River,OH,Washington,2,ST,,219.6,190.0,205.0,OP,BIT,DFO,6,1954,6,2015
58620,AEP Generation Resources Inc,2872,Muskingum River,OH,Washington,3,ST,,237.5,205.0,215.0,OP,BIT,DFO,12,1957,6,2015
58620,AEP Generation Resources Inc,2872,Muskingum River,OH,Washington,4,ST,,237.5,205.0,215.0,OP,BIT,DFO,5,1958,6,2015
58620,AEP Generation Resources Inc,2872,Muskingum River,OH,Washington,5,ST,,615.2,585.0,585.0,OP,BIT,DFO,10,1968,6,2015
14015,Ohio Valley Electric Corp,2876,Kyger Creek,OH,Gallia,1,ST,,217.3,194.0,198.7,OP,BIT,SUB,2,1955, , 
14015,Ohio Valley Electric Corp,2876,Kyger Creek,OH,Gallia,2,ST,,217.3,192.2,198.0,OP,BIT,SUB,6,1955, , 
14015,Ohio Valley Electric Corp,2876,Kyger Creek,OH,Gallia,3,ST,,217.3,192.2,198.0,OP,BIT,SUB,9,1955, , 
14015,Ohio Valley Electric Corp,2876,Kyger Creek,OH,Gallia,4,ST,,217.3,192.2,198.0,OP,BIT,SUB,11,1955, , 
14015,Ohio Valley Electric Corp,2876,Kyger Creek,OH,Gallia,5,ST,,217.3,192.2,198.0,OP,BIT,SUB,12,1955, , 
5336,City of Dover - (OH),2914,Dover,OH,Tuscarawas,3,ST,,8.0,8.0,8.0,SB,BIT,,1,1954, , 
5336,City of Dover - (OH),2914,Dover,OH,Tuscarawas,4,ST,,19.5,15.2,15.2,OP,BIT,,6,1968, , 
14194,City of Orrville - (OH),2935,Orrville,OH,Wayne,10,ST,,25.0,23.0,23.0,OP,BIT,NG,1,1971, , 
14194,City of Orrville - (OH),2935,Orrville,OH,Wayne,11,ST,,25.0,23.0,23.0,OP,BIT,NG,1,1971, , 
14194,City of Orrville - (OH),2935,Orrville,OH,Wayne,7,ST,,5.0,5.0,5.0,OS,BIT,,1,1949, , 
14194,City of Orrville - (OH),2935,Orrville,OH,Wayne,8,ST,,7.5,7.5,7.5,OS,BIT,,1,1955, , 
14194,City of Orrville - (OH),2935,Orrville,OH,Wayne,9,ST,,22.0,20.0,20.0,OP,BIT,,1,1961, , 
14381,City of Painesville,2936,Painesville,OH,Lake,3,ST,,7.5,7.0,7.0,SB,BIT,NG,1,1953, , 
14381,City of Painesville,2936,Painesville,OH,Lake,5,ST,,16.5,15.5,15.5,OP,BIT,NG,1,1965, , 
14381,City of Painesville,2936,Painesville,OH,Lake,7,ST,,22.0,17.5,17.5,OP,BIT,NG,2,1990, , 
14381,City of Painesville,2936,Painesville,OH,Lake,ST2,ST,,7.5,7.0,7.0,SB,BIT,NG,1,1949, , 
14063,Oklahoma Gas & Electric Co,2952,Muskogee,OK,Muskogee,4,ST,,572.0,487.0,487.0,OP,SUB,,12,1977, , 
14063,Oklahoma Gas & Electric Co,2952,Muskogee,OK,Muskogee,5,ST,,572.0,503.0,503.0,OP,SUB,,10,1978, , 
14063,Oklahoma Gas & Electric Co,2952,Muskogee,OK,Muskogee,6,ST,,572.0,485.0,485.0,OP,SUB,,6,1984, , 
15474,Public Service Co of Oklahoma,2963,Northeastern,OK,Rogers,3,ST,,473.0,460.0,460.0,OP,SUB,NG,12,1979, , 
15474,Public Service Co of Oklahoma,2963,Northeastern,OK,Rogers,4,ST,,473.0,460.0,460.0,OP,SUB,NG,9,1980,4,2016
17235,NRG REMA LLC,3113,Portland (PA),PA,Northampton,1,ST,,172.0,151.0,151.0,OP,BIT,DFO,10,1958, , 
17235,NRG REMA LLC,3113,Portland (PA),PA,Northampton,2,ST,,255.0,226.0,226.0,OP,BIT,DFO,9,1962, , 
15873,GenOn Northeast Management Company,3118,Conemaugh,PA,Indiana,1,ST,,936.0,850.0,850.0,OP,BIT,,5,1970, , 
15873,GenOn Northeast Management Company,3118,Conemaugh,PA,Indiana,2,ST,,936.0,850.0,850.0,OP,BIT,,5,1971, , 
58615,NRG Homer City Services LLC,3122,Homer City Generating Station,PA,Indiana,1,ST,,660.0,624.7,625.3,OP,BIT,,6,1969, , 
58615,NRG Homer City Services LLC,3122,Homer City Generating Station,PA,Indiana,2,ST,,660.0,620.5,620.0,OP,BIT,,8,1969, , 
58615,NRG Homer City Services LLC,3122,Homer City Generating Station,PA,Indiana,3,ST,,692.0,652.2,660.9,OP,BIT,,11,1977, , 
54885,NRG Wholesale Generation LP,3130,Seward (PA),PA,Indiana,FB1,ST,,585.0,521.0,521.0,OP,WC,BIT,11,2004, , 
17235,NRG REMA LLC,3131,Shawville,PA,Clearfield,1,ST,,125.0,118.0,124.0,OP,BIT,DFO,8,1954, , 
17235,NRG REMA LLC,3131,Shawville,PA,Clearfield,2,ST,,125.0,121.0,126.0,OP,BIT,DFO,3,1954, , 
17235,NRG REMA LLC,3131,Shawville,PA,Clearfield,3,ST,,188.0,163.0,169.0,OP,BIT,DFO,12,1959, , 
17235,NRG REMA LLC,3131,Shawville,PA,Clearfield,4,ST,,188.0,163.0,169.0,OP,BIT,DFO,4,1960, , 
15873,GenOn Northeast Management Company,3136,Keystone,PA,Armstrong,1,ST,,936.0,850.0,850.0,OP,BIT,,8,1967, , 
15873,GenOn Northeast Management Company,3136,Keystone,PA,Armstrong,2,ST,,936.0,850.0,850.0,OP,BIT,,7,1968, , 
14165,NRG Power Midwest LP,3138,New Castle Plant,PA,Lawrence,3,ST,,98.0,88.0,93.0,OP,BIT,,9,1952, , 
14165,NRG Power Midwest LP,3138,New Castle Plant,PA,Lawrence,4,ST,,114.0,87.0,92.0,OP,BIT,,8,1958, , 
14165,NRG Power Midwest LP,3138,New Castle Plant,PA,Lawrence,5,ST,,136.0,130.0,135.0,OP,BIT,,6,1964, , 
15537,Brunner Island LLC,3140,Brunner Island,PA,York,1,ST,,363.3,306.0,306.0,OP,BIT,DFO,5,1961, , 
15537,Brunner Island LLC,3140,Brunner Island,PA,York,2,ST,,405.0,363.0,363.0,OP,BIT,DFO,9,1965, , 
15537,Brunner Island LLC,3140,Brunner Island,PA,York,3,ST,,847.8,742.0,742.0,OP,BIT,DFO,6,1969, , 
15534,PPL Montour LLC,3149,PPL Montour,PA,Montour,1,ST,,864.9,752.0,752.0,OP,BIT,DFO,2,1971, , 
15534,PPL Montour LLC,3149,PPL Montour,PA,Montour,11,ST,,17.2,11.0,11.0,OP,BIT,DFO,4,1973, , 
15534,PPL Montour LLC,3149,PPL Montour,PA,Montour,2,ST,,893.0,752.0,752.0,OP,BIT,DFO,4,1973, , 
17539,South Carolina Electric&Gas Company,3287,McMeekin,SC,Lexington,1,ST,,146.8,125.0,125.0,OP,BIT,DFO,7,1958,12,2018
17539,South Carolina Electric&Gas Company,3287,McMeekin,SC,Lexington,2,ST,,146.8,125.0,125.0,OP,BIT,DFO,12,1958,12,2018
17539,South Carolina Electric&Gas Company,3297,Wateree,SC,Richland,1,ST,,385.9,342.0,342.0,OP,BIT,,9,1970, , 
17539,South Carolina Electric&Gas Company,3297,Wateree,SC,Richland,2,ST,,385.9,342.0,342.0,OP,BIT,,12,1971, , 
17554,"South Carolina Genertg Co, Inc",3298,Williams,SC,Berkeley,ST1,ST,,632.7,605.0,610.0,OP,BIT,DFO,7,1973, , 
18642,Tennessee Valley Authority,3393,Allen Steam Plant,TN,Shelby,1,ST,,330.0,247.0,250.0,OP,SUB,BIT,5,1959, , 
18642,Tennessee Valley Authority,3393,Allen Steam Plant,TN,Shelby,2,ST,,330.0,247.0,250.0,OP,SUB,BIT,5,1959, , 
18642,Tennessee Valley Authority,3393,Allen Steam Plant,TN,Shelby,3,ST,,330.0,247.0,250.0,OP,SUB,BIT,10,1959, , 
18642,Tennessee Valley Authority,3396,Bull Run,TN,Anderson,1,ST,,950.0,870.0,872.0,OP,BIT,,6,1967, , 
18642,Tennessee Valley Authority,3399,Cumberland (TN),TN,Stewart,1,ST,,"1,300.0","1,239.0","1,265.0",OP,BIT,,3,1973, , 
18642,Tennessee Valley Authority,3399,Cumberland (TN),TN,Stewart,2,ST,,"1,300.0","1,231.0","1,257.0",OP,BIT,,11,1973, , 
18642,Tennessee Valley Authority,3403,Gallatin (TN),TN,Sumner,1,ST,,300.0,225.0,228.0,OP,SUB,BIT,11,1956, , 
18642,Tennessee Valley Authority,3403,Gallatin (TN),TN,Sumner,2,ST,,300.0,225.0,228.0,OP,SUB,BIT,6,1957, , 
18642,Tennessee Valley Authority,3403,Gallatin (TN),TN,Sumner,3,ST,,327.6,263.0,266.0,OP,SUB,BIT,5,1959, , 
18642,Tennessee Valley Authority,3403,Gallatin (TN),TN,Sumner,4,ST,,327.6,263.0,266.0,OP,SUB,BIT,8,1959, , 
18642,Tennessee Valley Authority,3406,Johnsonville,TN,Humphreys,1,ST,,125.0,107.0,113.0,OP,SUB,BIT,10,1951,12,2017
18642,Tennessee Valley Authority,3406,Johnsonville,TN,Humphreys,10,ST,,172.8,141.0,144.0,OS,SUB,BIT,8,1959,12,2015
18642,Tennessee Valley Authority,3406,Johnsonville,TN,Humphreys,2,ST,,125.0,107.0,113.0,OP,SUB,BIT,11,1951,12,2017
18642,Tennessee Valley Authority,3406,Johnsonville,TN,Humphreys,3,ST,,125.0,107.0,113.0,OP,SUB,BIT,2,1952,12,2017
18642,Tennessee Valley Authority,3406,Johnsonville,TN,Humphreys,4,ST,,125.0,107.0,113.0,OP,SUB,BIT,4,1952,12,2017
18642,Tennessee Valley Authority,3406,Johnsonville,TN,Humphreys,5,ST,,147.0,107.0,113.0,OS,SUB,BIT,11,1952,12,2015
18642,Tennessee Valley Authority,3406,Johnsonville,TN,Humphreys,6,ST,,147.0,107.0,113.0,OS,SUB,BIT,2,1953,12,2015
18642,Tennessee Valley Authority,3406,Johnsonville,TN,Humphreys,7,ST,,172.8,141.0,144.0,OS,SUB,BIT,11,1958,12,2015
18642,Tennessee Valley Authority,3406,Johnsonville,TN,Humphreys,8,ST,,172.8,141.0,144.0,OS,SUB,BIT,1,1959,12,2015
18642,Tennessee Valley Authority,3406,Johnsonville,TN,Humphreys,9,ST,,172.8,141.0,144.0,OS,SUB,BIT,6,1959,12,2015
18642,Tennessee Valley Authority,3407,Kingston,TN,Roane,1,ST,,175.0,132.0,135.0,OP,BIT,SUB,2,1954, , 
18642,Tennessee Valley Authority,3407,Kingston,TN,Roane,2,ST,,175.0,132.0,135.0,OP,BIT,SUB,4,1954, , 
18642,Tennessee Valley Authority,3407,Kingston,TN,Roane,3,ST,,175.0,132.0,135.0,OP,BIT,SUB,6,1954, , 
18642,Tennessee Valley Authority,3407,Kingston,TN,Roane,4,ST,,175.0,132.0,135.0,OP,BIT,SUB,7,1954, , 
18642,Tennessee Valley Authority,3407,Kingston,TN,Roane,5,ST,,200.0,174.0,176.0,OP,BIT,SUB,1,1955, , 
18642,Tennessee Valley Authority,3407,Kingston,TN,Roane,6,ST,,200.0,174.0,176.0,OP,BIT,SUB,3,1955, , 
18642,Tennessee Valley Authority,3407,Kingston,TN,Roane,7,ST,,200.0,174.0,176.0,OP,BIT,SUB,5,1955, , 
18642,Tennessee Valley Authority,3407,Kingston,TN,Roane,8,ST,,200.0,174.0,176.0,OP,BIT,SUB,8,1955, , 
18642,Tennessee Valley Authority,3407,Kingston,TN,Roane,9,ST,,200.0,174.0,176.0,OP,BIT,SUB,12,1955, , 
54888,NRG Texas Power LLC,3470,W A Parish,TX,Fort Bend,5,ST,,734.1,659.0,659.0,OP,SUB,NG,12,1977, , 
54888,NRG Texas Power LLC,3470,W A Parish,TX,Fort Bend,6,ST,,734.1,653.0,653.0,OP,SUB,NG,12,1978, , 
54888,NRG Texas Power LLC,3470,W A Parish,TX,Fort Bend,7,ST,,614.6,577.0,577.0,OP,SUB,NG,6,1980, , 
54888,NRG Texas Power LLC,3470,W A Parish,TX,Fort Bend,8,ST,,654.0,610.0,610.0,OP,SUB,NG,12,1982, , 
56884,Big Brown Power Company LLC,3497,Big Brown,TX,Freestone,1,ST,,593.4,600.0,606.0,OP,SUB,LIG,12,1971, , 
56884,Big Brown Power Company LLC,3497,Big Brown,TX,Freestone,2,ST,,593.4,595.0,602.0,OP,SUB,LIG,12,1972, , 
14354,PacifiCorp,3644,Carbon,UT,Carbon,1,ST,,75.0,67.0,67.0,OP,BIT,DFO,11,1954,4,2015
14354,PacifiCorp,3644,Carbon,UT,Carbon,2,ST,,133.6,105.0,105.0,OP,BIT,DFO,9,1957,4,2015
733,Appalachian Power Co,3775,Clinch River,VA,Russell,1,ST,,237.5,230.0,235.0,OP,BIT,,9,1958, , 
733,Appalachian Power Co,3775,Clinch River,VA,Russell,2,ST,,237.5,230.0,235.0,OP,BIT,,12,1958, , 
